"id"	"name"	"level"	"grade"	"mates"	"shield"	"slow"	"stun"	"mshield"	"docking"	"regen"	"damageb"	"speedb"	"sky"	"blink"	"boss"	"ignore"	"single"	"last"	"life"	"rangenlpd"	"rangetlpd"	"sstun"	"rangellpd"	"armorbreak"	"udelete"	"berserk"	"splash"	"bombup"	"재료"	"최하위합"	"깊이"
"170"	"도플라밍고"	"8"	"변화된"	"89,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"도플라밍고x1 + 목재x10"	"23"	"4"
"173"	"비비"	"8"	"변화된"	"69,16"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x10 + 비비x1"	"23"	"4"
"254"	"캐럿 스론"	"8"	"변화된"	"253,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"목재x10 + 캐럿x1"	"38"	"5"
"266"	"베이비5"	"8"	"변화된"	"70,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"목재x10 + 베이비5x1"	"25"	"4"
"347"	"카쿠"	"8"	"변화된"	"249,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x10 + 카쿠x1"	"25"	"4"
"142"	"아인"	"9"	"제한됨"	"77,92,148,15,286,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"목재x5 + 압살롬x3 + 금 5,000x1 + 베르고x1 + 아오키지x1 + 벤 베크만x1"	"82"	"5"
"187"	"크로커다일"	"9"	"제한됨"	"68,173,161,286,16"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"금 5,000x1 + 비비x1 + 크로커다일 MR.0x1 + 목재x5 + 아카이누x1"	"82"	"5"
"193"	"레베카"	"9"	"제한됨"	"155,126,170,286,16"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"금 5,000x1 + 목재x5 + 도플라밍고x1 + 레베카x1 + 슈가x1"	"93"	"5"
"214"	"레드필드"	"9"	"제한됨"	"135,117,163,16,286"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"금 5,000x1 + 바르토로메오x1 + 목재x5 + 쵸파 유력강화x1 + 봉쿠레x1"	"114"	"5"
"215"	"에넬"	"9"	"제한됨"	"146,131,38,168,286,16"	"False"	"True"	"True"	"True"	"True"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"목재x5 + 해적선x1 + 금 5,000x1 + 시저x1 + 방주맥심x1 + 나미 크리마텍트x1"	"80"	"5"
"251"	"카타쿠리"	"9"	"제한됨"	"255,64,63,47,301,16"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"목재x5 + 금 30,000x1 + 상디 디아블잠브x1 + 루피 기어써드x1 + 갱 벳지x1 + 크래커x1"	"78"	"5"
"269"	"시노부"	"9"	"제한됨"	"268,108,168,286,16"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"금 5,000x1 + 목재x5 + 핸콕x1 + 시노부x1 + 해적선x1"	"91"	"5"
"291"	"킹"	"9"	"제한됨"	"290,129,144,16,286"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"금 5,000x1 + 고대의 배x1 + 검은수염x1 + 목재x5 + 킹x1"	"96"	"5"
"326"	"마르코"	"9"	"제한됨"	"137,135,325,286,16"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"금 5,000x1 + 목재x5 + 마르코 환수종x1 + 불사조의 깃털x1 + 쵸파 유력강화x1"	"95"	"5"
"331"	"알비다"	"9"	"제한됨"	"123,68,66,41,332,286,16"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"목재x5 + 미호크x1 + 금 5,000x1 + 특성포인트 x 4x1 + 버기 마기탄x1 + 블랙마리아x1 + 크로커다일 MR.0x1"	"83"	"5"
"188"	"초월쿠마"	"10"	"초월함"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"189"	"루피"	"10"	"초월함"	"104,117,99,188"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"루피 나이트메어x1 + 바르토로메오x1 + 초월쿠마x1 + 와이퍼x1"	"100"	"5"
"190"	"상디"	"10"	"초월함"	"120,255,38,188"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"나미 크리마텍트x1 + 초월쿠마x1 + 크래커x1 + 상디x1"	"91"	"5"
"191"	"조로"	"10"	"초월함"	"118,156,97,28,188"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"조로 사자의노래x1 + 바르토로메오x1 + 초월쿠마x1 + 검호 미호크x1 + 페로나x1"	"93"	"5"
"192"	"나미"	"10"	"초월함"	"130,109,38,54,188"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"초월쿠마x1 + 아론x1 + 시키x1 + 나미 크리마텍트x1 + 나미x1"	"94"	"5"
"195"	"우솝"	"10"	"초월함"	"115,126,92,28,188"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"페로나x1 + 초월쿠마x1 + 카르가라x1 + 벤 베크만x1 + 슈가x1"	"94"	"5"
"196"	"쵸파"	"10"	"초월함"	"136,135,6,188"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"쵸파x1 + 초월쿠마x1 + 울티x1 + 쵸파 유력강화x1"	"90"	"5"
"197"	"로빈"	"10"	"초월함"	"119,123,50,23,188"	"True"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"초월쿠마x1 + 블랙마리아x1 + 로빈x1 + 크로커다일x1 + 루치x1"	"99"	"5"
"198"	"프랑키"	"10"	"초월함"	"128,266,249,32,188"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"초월쿠마x1 + 파이러츠도킹5x1 + 카쿠x1 + 쿠마 폭군x1 + 베이비5x1"	"92"	"5"
"199"	"브룩"	"10"	"초월함"	"116,164,86,49,188"	"False"	"True"	"True"	"True"	"True"	"True"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"초월쿠마x1 + 라분x1 + 류마x1 + 페로나x1 + 모리아x1"	"88"	"5"
"200"	"시라호시"	"10"	"초월함"	"105,158,69,188"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"비비x1 + 반더데켄x1 + 초월쿠마x1 + 징베x1"	"95"	"5"
"201"	"아카이누"	"10"	"초월함"	"349,161,59,188"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"히바리x1 + 초월쿠마x1 + 에이스 2번대대장x1 + 아카이누x1"	"88"	"5"
"202"	"아오키지"	"10"	"초월함"	"132,165,43,27,188"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"제파x1 + 아오키지x1 + 타시기x1 + 초월쿠마x1 + 로빈 오하라x1"	"94"	"5"
"203"	"키자루"	"10"	"초월함"	"122,125,78,54,45,188"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"초월쿠마x1 + 바질 호킨스x1 + 키자루x1 + 레일리x1 + 후지토라x1 + 아론x1"	"95"	"5"
"204"	"검은수염"	"10"	"초월함"	"129,112,45,188"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"초월쿠마x1 + 바질 호킨스x1 + 검은수염x1 + 흰수염x1"	"94"	"5"
"205"	"샹크스"	"10"	"초월함"	"111,156,102,51,188"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"샹크스x1 + 캡틴 키드x1 + 루피 기어세컨드x1 + 검호 미호크x1 + 초월쿠마x1"	"91"	"5"
"206"	"로우"	"10"	"초월함"	"134,131,29,188"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"초월쿠마x1 + 시저x1 + 베포x2 + 로우x1"	"92"	"5"
"207"	"후지토라"	"10"	"초월함"	"122,150,74,27,188"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"타시기x1 + 모몬가x1 + 키쿠노죠x1 + 초월쿠마x1 + 후지토라x1"	"92"	"5"
"208"	"도플라밍고"	"10"	"초월함"	"170,266,148,87,24,188"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"베르고x1 + 베이비5x1 + 저격왕x1 + 슈가x1 + 초월쿠마x1 + 도플라밍고x1"	"98"	"5"
"209"	"타시기"	"10"	"초월함"	"121,131,62,27,188"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"True"	"False"	"False"	"스모커x1 + 시저x1 + 초월쿠마x1 + 타시기x1 + 코비x1"	"88"	"5"
"216"	"사보"	"10"	"초월함"	"366,137,188"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"초월쿠마x1 + 마르코 환수종x1 + 바제스x1"	"107"	"6"
"250"	"루치"	"10"	"초월함"	"119,160,43,188"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"True"	"사보x1 + 초월쿠마x1 + 로빈 오하라x1 + 루치x1"	"93"	"5"
"270"	"바질 호킨스"	"10"	"초월함"	"118,121,78,82,188"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"조로 사자의노래x1 + 바질 호킨스x1 + 초월쿠마x1 + 코비x1 + 키자루x1"	"110"	"5"
"272"	"징베"	"10"	"초월함"	"105,116,59,188"	"True"	"True"	"True"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"초월쿠마x1 + 라분x1 + 에이스 2번대대장x1 + 징베x1"	"93"	"5"
"273"	"스네이크맨"	"10"	"초월함"	"104,139,94,25,188"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"레드포스호x1 + 루피 나이트메어x1 + 사보x1 + 에이스x1 + 초월쿠마x1"	"106"	"6"
"292"	"키드"	"10"	"초월함"	"275,166,81,51,42,188"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"로우x1 + 킬러x1 + 키드x1 + 네코마무시x1 + 초월쿠마x1 + 루피 기어세컨드x1"	"94"	"5"
"299"	"야마토"	"10"	"초월함"	"136,267,67,38,59,188"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"핸콕x1 + 토키x1 + 에이스 2번대대장x1 + 나미 크리마텍트x1 + 초월쿠마x1 + 울티x1"	"96"	"5"
"303"	"료쿠규"	"10"	"초월함"	"302,122,51,188"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"초월쿠마x1 + 후지토라x1 + 루피 기어세컨드x1 + 료쿠규x1"	"95"	"5"
"321"	"조로 (강화)"	"10"	"초월함"	"191,332"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"조로x1 + 특성포인트 x 4x1"	"94"	"6"
"323"	"조로 (염왕)"	"10"	"초월함"	"321,322"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"슈스이x1 + 조로 (강화)x1"	"95"	"7"
"330"	"주얼리 보니"	"10"	"초월함"	"329,128,44,47,188"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"초월쿠마x1 + 조로 귀기x1 + 갱 벳지x1 + 쿠마 폭군x1 + 스튜시x1"	"94"	"5"
"350"	"코비"	"10"	"초월함"	"349,121,72,39,188"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"히바리x1 + 헤르메포x1 + 거프x1 + 코비x1 + 초월쿠마x1"	"100"	"5"
"368"	"베가펑크(스네이크)"	"10"	"초월함"	"365,329,78,188"	"True"	"True"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"초월쿠마x1 + 키자루x1 + 스네이크 (핸콕)x1 + 스튜시x1"	"95"	"6"
"369"	"베가펑크(베어)"	"10"	"초월함"	"363,329,78,188"	"True"	"True"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"베어 (쿠마)x1 + 초월쿠마x1 + 키자루x1 + 스튜시x1"	"102"	"6"
"370"	"베가펑크(샤크)"	"10"	"초월함"	"364,329,78,188"	"True"	"True"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"초월쿠마x1 + 스튜시x1 + 키자루x1 + 샤크 (징베)x1"	"102"	"6"
"371"	"베가펑크(호크)"	"10"	"초월함"	"362,329,78,188"	"True"	"True"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"초월쿠마x1 + 호크 (미호크)x1 + 키자루x1 + 스튜시x1"	"91"	"6"
"175"	"시키"	"11"	"불멸의"	"109,120,115,16"	"True"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"True"	"False"	"시키x1 + 카르가라x1 + 목재x10 + 상디x1"	"136"	"5"
"176"	"레일리"	"11"	"불멸의"	"125,104,108,16"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"True"	"False"	"True"	"False"	"루피 나이트메어x1 + 핸콕x1 + 목재x10 + 레일리x1"	"120"	"5"
"177"	"로져"	"11"	"불멸의"	"133,110,106,16"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"센고쿠x1 + 목재x10 + 스모커x1 + 에이스x1"	"143"	"5"
"178"	"스코퍼 가반"	"11"	"불멸의"	"111,118,113,16"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"샹크스x1 + 목재x10 + 조로 사자의노래x1 + 레이쥬x1"	"136"	"5"
"179"	"센고쿠"	"11"	"불멸의"	"110,113,119,16"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"센고쿠x1 + 목재x10 + 레이쥬x1 + 루치x1"	"147"	"5"
"180"	"흰수염"	"11"	"불멸의"	"112,117,137,16"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"바르토로메오x1 + 마르코 환수종x1 + 목재x10 + 흰수염x1"	"140"	"5"
"181"	"제트"	"11"	"불멸의"	"132,123,126,16"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"제파x1 + 블랙마리아x1 + 목재x10 + 슈가x1"	"141"	"5"
"182"	"거프"	"11"	"불멸의"	"107,106,121,16"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"목재x10 + 드래곤x1 + 스모커x1 + 코비x1"	"134"	"5"
"183"	"드래곤"	"11"	"불멸의"	"107,128,275,16"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"네코마무시x1 + 목재x10 + 드래곤x1 + 쿠마 폭군x1"	"143"	"5"
"211"	"빅맘"	"11"	"불멸의"	"113,255,136,16"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"울티x1 + 크래커x1 + 목재x10 + 레이쥬x1"	"142"	"5"
"257"	"카이도"	"11"	"불멸의"	"103,107,290,16"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"모리아x1 + 킹x1 + 드래곤x1 + 목재x10"	"143"	"5"
"356"	"불릿"	"11"	"불멸의"	"109,106,129,16"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"시키x1 + 검은수염x1 + 목재x10 + 스모커x1"	"137"	"5"
"217"	"에이스"	"12"	"영원한"	"367,137,16"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"마르코 환수종x1 + 에이스x1 + 목재x5"	"116"	"6"
"218"	"비비"	"12"	"영원한"	"187,173,63,92,43,32,16"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"목재x5 + 파이러츠도킹5x1 + 루피 기어써드x1 + 로빈 오하라x1 + 벤 베크만x1 + 비비x1 + 크로커다일x1"	"146"	"6"
"219"	"버기"	"12"	"영원한"	"130,149,91,73,41,58,15,16"	"True"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"목재x5 + 압살롬x1 + 이완코브x1 + 나미x1 + 봉쿠레x1 + 버기 마기탄x1 + 샹크스x1 + 마젤란x1"	"114"	"5"
"220"	"카번딧슈"	"12"	"영원한"	"134,166,155,21,16"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"True"	"True"	"True"	"False"	"킬러x1 + 레베카x1 + 목재x5 + 로우x1 + 캡틴크로x1"	"105"	"5"
"221"	"미호크"	"12"	"영원한"	"141,156,75,168,16"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"시류x1 + 목재x5 + 검호 미호크x1 + 페로나x1 + 해적선x2"	"120"	"6"
"222"	"핸콕"	"12"	"영원한"	"108,151,63,74,37,16"	"True"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"목재x5 + 피셔타이거x1 + 루피 기어써드x1 + 모몬가x1 + 징베x1 + 핸콕x1"	"106"	"5"
"276"	"오뎅"	"12"	"영원한"	"267,268,150,95,16"	"False"	"False"	"True"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"False"	"False"	"목재x5 + 마르코 불사조x1 + 키쿠노죠x1 + 시노부x1 + 토키x1"	"128"	"5"
"305"	"니카 (루초)"	"12"	"영원한"	"189,134,102,25,304,16"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"태양신의 흔적x1 + 로우x1 + 에이스x1 + 루피x1 + 목재x5 + 캡틴 키드x1"	"166"	"6"
"306"	"니카 (뱀초)"	"12"	"영원한"	"273,134,102,25,304,16"	"True"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"태양신의 흔적x1 + 로우x1 + 에이스x1 + 목재x5 + 스네이크맨x1 + 캡틴 키드x1"	"172"	"7"
"308"	"우타"	"12"	"영원한"	"111,103,163,124,88,1,307,16"	"True"	"True"	"True"	"True"	"False"	"False"	"True"	"True"	"False"	"False"	"True"	"True"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"목재x5 + 봉쿠레x1 + 샹크스x1 + 루피x1 + 레일리x1 + 브룩 음악가x1 + 모리아x1 + 우타의 헤드셋x1"	"125"	"5"
"346"	"류마"	"12"	"영원한"	"134,154,164,16"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"True"	"False"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"False"	"False"	"False"	"False"	"False"	"류마x1 + 목재x5 + 로우x1 + 시류x1"	"115"	"5"
"359"	"테조로"	"12"	"영원한"	"115,329,302,16"	"False"	"False"	"True"	"False"	"False"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"True"	"False"	"False"	"False"	"True"	"True"	"False"	"True"	"True"	"False"	"False"	"카르가라x1 + 목재x5 + 료쿠규x1 + 스튜시x1"	"129"	"5"
"16"	"목재"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"184"	"행운의 토큰"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
"280"	"금 10,000"	"14"	"기타"	""	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	"False"	""	"0"	"0"
